no.fibres,mean.prob,median.prob,sd.prob,Q3,Q1,margin,ci.lower,ci.upper
1869,2.615640589689249e-4,3.064955433365616e-4,1.903830548266283e-4,4.1592536935952304e-4,1.9841621871379236e-5,1.181416061876245e-5,2.4974989835016244e-4,2.7337821958768735e-4
1870,2.609777225700852e-4,3.056240253473351e-4,1.9009733674222134e-4,4.1520740148638007e-4,1.962421074531387e-5,1.1796430472852446e-5,2.4918129209723275e-4,2.727741530429377e-4
1871,2.6039261249745664e-4,3.0475448294941805e-4,1.8981187473149252e-4,4.144901770919064e-4,1.9409047362264674e-5,1.1778716217514036e-5,2.486138962799426e-4,2.721713287149707e-4
1872,2.598087262480705e-4,3.0388691443614937e-4,1.8952667033869864e-4,4.1377369760402775e-4,1.919611031692057e-5,1.1761017948575595e-5,2.480477082994949e-4,2.7156974419664614e-4
1873,2.5922606132832544e-4,3.030213180847779e-4,1.8924172509093381e-4,4.130579644382633e-4,1.898537838312528e-5,1.1743335760800467e-5,2.47482725567525e-4,2.709693970891259e-4
1874,2.586446152539013e-4,3.021576921565879e-4,1.889570404982043e-4,4.123429789977688e-4,1.8776830512709255e-5,1.1725669747891619e-5,2.469189455060097e-4,2.703702850017929e-4
1875,2.580643855496756e-4,3.0129603489702575e-4,1.8867261805350434e-4,4.1162874267338116e-4,1.8570445834325187e-5,1.1708020002496335e-5,2.4635636554717926e-4,2.697724055521719e-4
1876,2.5748536974964155e-4,3.0043634453583075e-4,1.8838845923289303e-4,4.109152568436643e-4,1.8366203652287264e-5,1.1690386616211e-5,2.4579498313343054e-4,2.6917575636585257e-4
1877,2.5690756539682713e-4,2.995786192871612e-4,1.8810456549557127e-4,4.100192236971889e-4,1.8164083445413256e-5,1.1672769679585865e-5,2.452347957172413e-4,2.68580335076413e-4
1878,2.563309700432123e-4,2.9872285734972015e-4,1.878209382839584e-4,4.0886732883572676e-4,1.796406486586905e-5,1.1655169282129814e-5,2.4467580076108247e-4,2.679861393253421e-4
1879,2.557555812496524e-4,2.978690569068858e-4,1.8753757902377125e-4,4.0771767488101575e-4,1.7766127738018333e-5,1.163758551231525e-5,2.4411799573733714e-4,2.673931667619676e-4
1880,2.551813965857936e-4,2.970172161268297e-4,1.8725448912409998e-4,4.069263336148691e-4,1.7570252057272088e-5,1.1620018457582824e-5,2.4356137812821078e-4,2.6680141504337645e-4
1881,2.546084136300011e-4,2.9616733316265264e-4,1.8697166997748923e-4,4.0621962768785615e-4,1.7376417988946594e-5,1.1602468204346457e-5,2.4300594542565464e-4,2.6621088183434753e-4
1882,2.540366299692741e-4,2.9531940615249764e-4,1.86689122960014e-4,4.0551367830541106e-4,1.7184605867118696e-5,1.1584934837998048e-5,2.4245169513127603e-4,2.6562156480727214e-4
1883,2.534660431991739e-4,2.9447343321968247e-4,1.8640684943136072e-4,4.0480848673800113e-4,1.6994796193490058e-5,1.156741844291251e-5,2.4189862475626137e-4,2.650334616420864e-4
1884,2.5289665092374607e-4,2.936294124728213e-4,1.8612485073490613e-4,4.041040542443218e-4,1.68069696362519e-5,1.1549919102452665e-5,2.413467318212934e-4,2.644465700261987e-4
1885,2.5232845075544394e-4,2.9278734200594556e-4,1.8584312819779644e-4,4.0340038207133984e-4,1.6621107028953634e-5,1.1532436898974158e-5,2.4079601385646978e-4,2.638608876544181e-4
1886,2.5176144031505463e-4,2.91947219898629e-4,1.8556168313102803e-4,4.026974714543387e-4,1.643718936937612e-5,1.1514971913830453e-5,2.4024646840122417e-4,2.632764122288851e-4
1887,2.511956172316246e-4,2.9110904421610854e-4,1.852805168295274e-4,4.0199532361696167e-4,1.6255197818407775e-5,1.1497524227377808e-5,2.396980930042468e-4,2.6269314145900243e-4
1888,2.506309791423856e-4,2.90272813009405e-4,1.849996305722316e-4,4.0129393977125517e-4,1.607511369892445e-5,1.1480093918980257e-5,2.3915088522340536e-4,2.6211107306136586e-4
1889,2.500675236926832e-4,2.894385243154466e-4,1.847190256221697e-4,4.005933211177142e-4,1.5896918494673997e-5,1.1462681067014676e-5,2.3860484262566855e-4,2.615302047596979e-4
1890,2.4950524853590287e-4,2.886061761571858e-4,1.8443870322654306e-4,3.9989346884532337e-4,1.5720593849163226e-5,1.1445285748875753e-5,2.3805996278702712e-4,2.609505342847786e-4
1891,2.489441513334021e-4,2.8777576654372546e-4,1.8415866461680841e-4,3.9919438413160506e-4,1.554612156455092e-5,1.1427908040981148e-5,2.3751624329242097e-4,2.6037205937438327e-4
1892,2.48384229754435e-4,2.8694729347042983e-4,1.8387891100875729e-4,3.98496068142657e-4,1.5373483600541628e-5,1.1410548018776418e-5,2.3697368173565862e-4,2.5979477777321144e-4
1893,2.4782548147608504e-4,2.86120754919049e-4,1.835994436025992e-4,3.977985220331996e-4,1.5202662073286262e-5,1.1393205756740192e-5,2.3643227571934486e-4,2.5921868723282525e-4
1894,2.4726790418319583e-4,2.8529614885783647e-4,1.833202635830439e-4,3.9710174694661845e-4,1.503363925428583e-5,1.137588132838926e-5,2.3589202285480659e-4,2.586437855115851e-4
1895,2.4671149556830215e-4,2.8447347324166654e-4,1.8304137211938346e-4,3.96405744015008e-4,1.4866397569298827e-5,1.1358574806283672e-5,2.3535292076201848e-4,2.580700703745858e-4
1896,2.4615625333156154e-4,2.836527260121516e-4,1.8276277036557466e-4,3.9563883274842997e-4,1.4700919597253042e-5,1.1341286262031857e-5,2.348149670695297e-4,2.574975395935934e-4
1897,2.4560217518068597e-4,2.828339050977566e-4,1.824844594603215e-4,3.949420157889156e-4,1.4537188069161005e-5,1.132401576629573e-5,2.3427815941439023e-4,2.569261909469817e-4
1898,2.4504925883087866e-4,2.820170084139214e-4,1.8220644052715956e-4,3.9424598088827375e-4,1.4377191223326375e-5,1.1306763388795941e-5,2.3374249544208273e-4,2.563560222196746e-4
1899,2.444975020047648e-4,2.812020338631707e-4,1.8192871467453769e-4,3.935507291335881e-4,1.4222153902448367e-5,1.1289529198316932e-5,2.3320797280644784e-4,2.557870312030817e-4
1900,2.4394690243232576e-4,2.803889793352296e-4,1.816512829959014e-4,3.9285626160078023e-4,1.4068704624235678e-5,1.1272313262712125e-5,2.3267458916961364e-4,2.552192156950379e-4
1901,2.4339745785083858e-4,2.7957784270714374e-4,1.813741465697779e-4,3.921625793546563e-4,1.3916828245639672e-5,1.125511564890918e-5,2.321423422019294e-4,2.5465257349974776e-4
1902,2.428491660048058e-4,2.7876862184338504e-4,1.810973064598574e-4,3.914696834489443e-4,1.3766509753130467e-5,1.1237936422915066e-5,2.3161122958189075e-4,2.540871024277209e-4
1903,2.4230202464589862e-4,2.7796131459597516e-4,1.808207637150797e-4,3.9077757492634435e-4,1.3617734261788006e-5,1.1220775649821408e-5,2.310812489960772e-4,2.5352280029572005e-4
1904,2.417560315328877e-4,2.7715591880458896e-4,1.8054451936971538e-4,3.9008625481856446e-4,1.347048701439238e-5,1.1203633393809543e-5,2.3055239813907815e-4,2.5295966492669723e-4
1905,2.4121118443158528e-4,2.763524322966736e-4,1.8026857444345182e-4,3.8939572414636864e-4,1.3324753380521545e-5,1.1186509718155851e-5,2.3002467471342945e-4,2.523976941497411e-4
1906,2.4066748111478356e-4,2.7555085288756125e-4,1.7999292994147752e-4,3.887059839196196e-4,1.3180518855651504e-5,1.1169404685236989e-5,2.2949807642954657e-4,2.5183688580002054e-4
1907,2.401249193621895e-4,2.7475117838057393e-4,1.797175868545645e-4,3.880170351373164e-4,1.3037769060258768e-5,1.1152318356535001e-5,2.2897260100565448e-4,2.512772377187245e-4
1908,2.3958349696036877e-4,2.7395340656714086e-4,1.794425461591548e-4,3.873288787876429e-4,1.289648973892955e-5,1.1135250792642693e-5,2.284482461677261e-4,2.5071874775301145e-4
1909,2.3904321170268385e-4,2.731575352269067e-4,1.7916780881744392e-4,3.866415158480071e-4,1.2756666759470758e-5,1.1118202053268803e-5,2.2792500964941505e-4,2.5016141375595267e-4
1910,2.3850406138923693e-4,2.723635621278443e-4,0.00017889337577746663,3.859549472850868e-4,1.2618286112026142e-5,1.1101172197243333e-5,2.274028891919936e-4,2.4960523358648026e-4
1911,2.3796604382680795e-4,2.715714850263591e-4,1.7861924797318014e-4,3.852691740548678e-4,1.2481333908194725e-5,1.10841612825227e-5,2.2688188254428525e-4,2.490502051093306e-4
1912,2.374291568287992e-4,2.70781301667403e-4,1.7834542632455015e-4,3.8458419710268925e-4,1.2345796380154916e-5,1.1067169366195088e-5,2.2636198746260413e-4,2.484963261949943e-4
1913,2.3689339821517599e-4,2.69993009784579e-4,1.7807191173763488e-4,3.8390001736328394e-4,1.2211659879791292e-5,1.1050196504485656e-5,2.2584320171069032e-4,2.4794359471966163e-4
1914,2.3635876581241182e-4,2.6920660710025307e-4,1.7779870510467097e-4,3.832166357608232e-4,1.207891087782648e-5,1.103324275276187e-5,2.2532552305964994e-4,2.4739200856517367e-4
1915,2.3582525745343143e-4,2.684220913256609e-4,1.775258073041582e-4,3.825340532089573e-4,1.1947535962956148e-5,1.1016308165538753e-5,2.2480894928789268e-4,2.468415656189702e-4
1916,2.3529287097755292e-4,2.6763946016101093e-4,1.7725321920094358e-4,3.818522706108561e-4,1.1817521840987737e-5,1.0999392796484116e-5,2.242934781810688e-4,2.46292263774037e-4
1917,2.3476160423043546e-4,2.66858711295596e-4,1.7698094164630786e-4,3.8117128885925355e-4,1.1688855333984447e-5,1.0982496698423921e-5,2.2377910753201155e-4,2.457441009288594e-4
1918,2.3423145506402325e-4,2.660798424078974e-4,1.7670897547804998e-4,3.8049110883648816e-4,1.156152337941224e-5,1.0965619923347516e-5,2.2326583514067574e-4,2.4519707498737075e-4
1919,2.3370242133649216e-4,2.6530285116569064e-4,1.7643732152057253e-4,3.7981173141454603e-4,1.1435513029291192e-5,1.0948762522412944e-5,2.2275365881407923e-4,2.446511838589051e-4
1920,2.3317450091219418e-4,2.645277352261481e-4,1.7616598058496605e-4,3.7913315745509945e-4,1.1310811449350469e-5,1.0931924545952176e-5,2.22242576366242e-4,2.4410642545814637e-4
1921,2.3264769166160705e-4,2.637544922359479e-4,1.7589495346909557e-4,3.784553878095522e-4,1.1187405918188468e-5,1.091510604347647e-5,2.2173258561813058e-4,2.4356279770508353e-4
1922,2.321219914612807e-4,2.6298311983137534e-4,1.7562424095768502e-4,3.7777842331907917e-4,1.1065283826435929e-5,1.0898307063681629e-5,2.2122368439759908e-4,2.4302029852496233e-4
1923,2.315973981937844e-4,2.622136156384259e-4,1.7535384382240225e-4,3.7710226481466725e-4,1.0944432675923497e-5,1.0881527654453255e-5,2.2071587053933115e-4,2.4247892584823764e-4
1924,2.3107390974765686e-4,2.614459772729101e-4,1.7508376282194478e-4,3.764269131171584e-4,1.0824840078853663e-5,1.0864767862872085e-5,2.2020914188478478e-4,2.4193867761052894e-4
1925,2.3055152401735475e-4,2.6068020234055534e-4,1.7481399870212478e-4,3.757523690372896e-4,1.0706493756976534e-5,1.084802773521926e-5,2.197034962821355e-4,2.41399551752574e-4
1926,2.3003023890320073e-4,2.5991628843710575e-4,1.7454455219595346e-4,3.7507863337573287e-4,1.0589381540769329e-5,1.083130731698156e-5,2.1919893158621917e-4,2.408615462201823e-4
1927,2.295100523113381e-4,2.5915423314843e-4,1.742754240237282e-4,3.744057069231411e-4,1.0473491368621655e-5,1.0814606652856812e-5,2.186954456584813e-4,2.4032465896419494e-4
1928,2.2899096215367565e-4,2.5839403405061406e-4,1.74006614893115e-4,3.7373359046018233e-4,1.0358811286022204e-5,1.0797925786759006e-5,2.1819303636691663e-4,2.3978888794043467e-4
1929,2.2847296634784307e-4,2.5763568871006823e-4,1.7373812549923548e-4,3.730622847575859e-4,1.0245329444752268e-5,1.0781264761823695e-5,2.1769170158601937e-4,2.3925423110966677e-4
1930,2.2795606281714062e-4,2.5687919468362415e-4,1.7346995652475086e-4,3.7239179057618077e-4,1.0133034102081652e-5,1.0764623620413209e-5,2.1719143919672742e-4,2.3872068643755382e-4
1931,2.2744024949049261e-4,2.5612454951863615e-4,1.7320210863994766e-4,3.717221086669375e-4,1.0021913619969811e-5,1.0748002404121969e-5,2.1669224708637064e-4,2.3818825189461459e-4
1932,2.2692552430239872e-4,2.553717507530787e-4,1.7293458250282172e-4,3.7105323977100745e-4,9.91195646427033e-6,1.0731401153781694e-5,2.1619412314861702e-4,2.3765692545618043e-4
1933,2.2641188519288707e-4,2.5462079591564497e-4,1.7266737875916319e-4,3.701510125449923e-4,9.803151203939871e-6,1.0714819909466692e-5,2.1569706528342037e-4,2.3712670510235378e-4
1934,2.2589933010747006e-4,2.538716825258478e-4,1.7240049804264206e-4,3.69208985917704e-4,9.695486510252042e-6,1.0698258710499158e-5,2.152010713969709e-4,2.3659758881796922e-4
1935,2.2538785699709554e-4,2.5312440809411403e-4,1.7213394097489163e-4,3.6826867775652895e-4,9.588951156014003e-6,1.0681717595454346e-5,2.147061394016412e-4,2.3606957459254988e-4
1936,2.2487746381810424e-4,2.523789701218848e-4,1.718677081655942e-4,3.67330088447249e-4,9.483534014788758e-6,1.0665196602165902e-5,2.1421226721593834e-4,2.3554266042027014e-4
1937,2.2436814853218147e-4,2.516353661017075e-4,1.7160180021256406e-4,3.6639321835259893e-4,9.379224060120107e-6,1.0648695767731002e-5,2.1371945276445046e-4,2.3501684429991248e-4
1938,2.238599091063152e-4,2.5089359351733665e-4,1.7133621770183297e-4,3.654580678123969e-4,9.276010364763215e-6,1.0632215128515666e-5,2.1322769397779954e-4,2.3449212423483088e-4
1939,2.2335274351275287e-4,2.5015364984383025e-4,1.7107096120773488e-4,3.645246371436719e-4,9.173882099919062e-6,1.0615754720160006e-5,2.1273698879259285e-4,2.339684982329129e-4
1940,2.2284664972895427e-4,2.4941553254763935e-4,1.7080603129298832e-4,3.636207615686754e-4,9.072828534471844e-6,1.059931457758334e-5,2.1224733515137095e-4,2.334459643065376e-4
1941,2.2234162573755206e-4,2.486792390867093e-4,1.7054142850878205e-4,3.629667854218885e-4,8.972839034232464e-6,1.0582894734989516e-5,2.1175873100256253e-4,2.3292452047254158e-4
1942,2.2183766952630542e-4,2.479447669105672e-4,1.7027715339485737e-4,3.623136186717906e-4,8.873903061184408e-6,1.056649522587201e-5,2.112711743004334e-4,2.3240416475217744e-4
1943,2.213347790880629e-4,2.4721211346042483e-4,1.7001320647959408e-4,3.616612619211071e-4,8.77601017273594e-6,1.0550116083019264e-5,2.1078466300504363e-4,2.3188489517108216e-4
1944,2.208329524207156e-4,2.4648127616926324e-4,1.6974958828009187e-4,3.6100971576352286e-4,8.679150020974045e-6,1.053375733851974e-5,2.1029919508219587e-4,2.3136670975923535e-4
1945,2.2033218752715882e-4,2.4575225246193055e-4,1.6948629930225507e-4,3.6035898078372455e-4,8.583312351924504e-6,1.0517419023767166e-5,0.00020981476850339165,2.3084960655092598e-4
1946,2.198324824152496e-4,2.4502503975523215e-4,1.6922334004087534e-4,3.597090575574362e-4,8.488487004815165e-6,1.0501101169465688e-5,2.0933138124578393e-4,2.303335835847153e-4
1947,2.1933383509776844e-4,2.442996354580256e-4,1.689607109797158e-4,3.5905994665146024e-4,8.394663911344166e-6,1.0484803805635072e-5,2.0884903129213337e-4,2.298186389034035e-4
1948,2.1883624359237644e-4,2.435760369713082e-4,1.686984125915928e-4,3.5841164862371235e-4,8.301833094951305e-6,1.046852696161579e-5,2.0836771663076067e-4,2.2930477055399222e-4
1949,2.1833970592157842e-4,2.4285424168831184e-4,1.6843644533846004e-4,3.5776416402326264e-4,8.209984670094855e-6,1.045227066607423e-5,2.078874352555042e-4,2.2879197658765265e-4
1950,2.1784422011268106e-4,2.421342469945896e-4,1.6817480967148992e-4,3.5711749339037e-4,8.11910884153127e-6,1.0436034947007757e-5,2.074081851656733e-4,2.282802550596888e-4
1951,2.1734978419775752e-4,2.4141605026811082e-4,1.6791350603115776e-4,3.5647163725652427e-4,8.029195903600625e-6,1.0419819831749927e-5,2.069299643660076e-4,2.2776960402950744e-4
1952,2.168563962136049e-4,2.4069964887934504e-4,1.6765253484732218e-4,3.5582659614447873e-4,7.940236239514343e-6,1.0403625346975483e-5,2.064527708666294e-4,2.2726002156058038e-4
1953,2.1636405420170977e-4,2.3998504019135517e-4,1.6739189653930888e-4,3.551823705682921e-4,7.852220320648985e-6,1.0387451518705548e-5,2.0597660268300422e-4,2.2675150572041533e-4
1954,2.1587275620820994e-4,2.392722215598863e-4,1.6713159151599222e-4,3.545389610333645e-4,7.765138705843196e-6,1.037129837231269e-5,2.0550145783589726e-4,2.2624405458052262e-4
1955,2.1538250028385521e-4,2.3856119033345032e-4,1.6687162017587614e-4,3.538963680364734e-4,7.67898204069856e-6,1.035516593252595e-5,2.0502733435132927e-4,2.2573766621638116e-4
1956,2.148932844839747e-4,2.3785194385341952e-4,1.6661198290717763e-4,3.5325459206581494e-4,7.593741056886013e-6,1.0339054223436009e-5,2.0455423026053868e-4,2.252323387074107e-4
1957,2.1440510686843517e-4,2.3714447945410636e-4,1.663526800879055e-4,3.5261363360103513e-4,7.509406571454284e-6,1.0322963268500084e-5,2.0408214359993507e-4,2.2472807013693526e-4
1958,2.1391796550161032e-4,2.3643879446285802e-4,1.6609371208594422e-4,3.519734931132733e-4,7.4259694861449114e-6,1.0306893090547131e-5,2.036110724110632e-4,2.2422485859215744e-4
1959,2.1343185845234194e-4,2.3573488620013758e-4,1.6583507925913322e-4,3.513341710651949e-4,7.343420786709484e-6,1.0290843711782767e-5,2.0314101474055917e-4,2.237227021641247e-4
1960,2.1294678379390667e-4,2.3503275197961354e-4,1.6557678195534866e-4,3.504563357432973e-4,7.261751542232172e-6,1.0274815153794332e-5,2.0267196864011235e-4,2.23221598947701e-4
1961,2.1246273960397855e-4,2.3433238910824057e-4,1.653188205125827e-4,3.496292355621416e-4,7.180952904455521e-6,1.0258807437555824e-5,2.0220393216642272e-4,2.2272154704153438e-4
1962,2.119797239645986e-4,2.3363379488635093e-4,1.6506119525902562e-4,3.489928934953384e-4,7.101016107111645e-6,1.0242820583432992e-5,2.017369033811656e-4,2.2222254454803161e-4
1963,2.114977349621361e-4,2.3293696660773214e-4,1.648039065131438e-4,3.483573721973722e-4,7.021932465255851e-6,1.022685461118816e-5,2.0127088035094793e-4,2.2172458957332426e-4
1964,2.1101677068726077e-4,2.322419015597199e-4,1.645469545837625e-4,3.477226720824477e-4,6.943693374606502e-6,1.021090953998539e-5,2.0080586114727537e-4,2.2122768022724617e-4
1965,2.1053682923490293e-4,2.3154859702327133e-4,1.6429033977014208e-4,3.4708879355653944e-4,6.8662903108865085e-6,1.0194985388395185e-5,2.0034184384650774e-4,2.2073181462329812e-4
1966,2.1005790870422592e-4,2.3085705027305723e-4,1.640340623620602e-4,3.4645573701743473e-4,6.7897148291713275e-6,1.017908217439961e-5,1.998788265298263e-4,2.2023699087862553e-4
1967,2.0958000719859058e-4,2.3016725857753973e-4,1.637781226398895e-4,3.458235028547666e-4,6.713958563239374e-6,1.0163199915397099e-5,1.9941680728319348e-4,2.197432071139877e-4
1968,2.0910312282552398e-4,2.2947921919905644e-4,1.63522520874677e-4,3.451920914500507e-4,6.63901322492734e-6,1.0147338628207387e-5,1.989557841973166e-4,2.1925046145373136e-4
1969,2.0862725369668803e-4,2.2879292939390273e-4,1.632672573282229e-4,3.4456150317672203e-4,6.564870603489464e-6,1.0131498329076404e-5,1.9849575536761162e-4,2.1875875202576444e-4
1970,2.0815239792784724e-4,2.2810838641241268e-4,1.6301233225315872e-4,3.4393173840017066e-4,6.491522564960713e-6,1.0115679033681125e-5,1.980367188941661e-4,2.1826807696152838e-4
1971,2.0767855363883837e-4,2.2742558749904034e-4,1.6275774589302587e-4,3.4330279747777747e-4,6.418961051524216e-6,1.009988075713443e-5,1.9757867288170395e-4,2.177784343959728e-4
1972,2.072057189535382e-4,2.267445298924394e-4,1.6250349848235277e-4,3.42674680758949e-4,6.347178080882434e-6,1.0084103513989908e-5,1.9712161543954828e-4,2.172898224675281e-4
1973,2.0673389199983485e-4,2.2606521082554524e-4,1.6224959024673346e-4,3.4204738858515554e-4,6.276165745632995e-6,1.0068347318246728e-5,1.966655446815881e-4,2.168022393180816e-4
1974,2.062630709095966e-4,2.2538762752565307e-4,1.619960214029044e-4,3.4127232594053785e-4,6.205916212647906e-6,1.00526121833544e-5,1.962104587262422e-4,2.1631568309295098e-4
